ref_mOTU_v2_0007	1344999.PRJNA207986
ref_mOTU_v2_0007	1345000.PRJNA207985
ref_mOTU_v2_0007	1388003.PRJNA216172
ref_mOTU_v2_0007	1449752.PRJEB5186
ref_mOTU_v2_0007	1458470.PRJNA237256
ref_mOTU_v2_0007	176279.PRJNA64
ref_mOTU_v2_0007	176280.PRJNA279
ref_mOTU_v2_0007	525374.PRJNA31545
ref_mOTU_v2_0007	525375.PRJNA34643
ref_mOTU_v2_0007	525376.PRJNA34655
ref_mOTU_v2_0007	596317.PRJNA34077
ref_mOTU_v2_0007	764544.PRJNA48603
ref_mOTU_v2_0007	883130.PRJNA52117
ref_mOTU_v2_0007	904315.PRJNA53713
ref_mOTU_v2_0007	904316.PRJNA53715
ref_mOTU_v2_0007	904317.PRJNA53717
ref_mOTU_v2_0007	904318.PRJNA53719
ref_mOTU_v2_0007	904319.PRJNA53721
ref_mOTU_v2_0007	904320.PRJNA53723
ref_mOTU_v2_0007	904321.PRJNA53725
ref_mOTU_v2_0007	904322.PRJNA53727
ref_mOTU_v2_0007	904323.PRJNA53729
ref_mOTU_v2_0007	904324.PRJNA53731
ref_mOTU_v2_0007	904325.PRJNA53733
ref_mOTU_v2_0007	904326.PRJNA53735
ref_mOTU_v2_0007	904328.PRJNA53739
ref_mOTU_v2_0007	904330.PRJNA53741
ref_mOTU_v2_0007	904331.PRJNA53745
ref_mOTU_v2_0007	904335.PRJNA53753
ref_mOTU_v2_0007	904336.PRJNA53755
ref_mOTU_v2_0007	904337.PRJNA53757
ref_mOTU_v2_0007	904340.PRJNA53763
ref_mOTU_v2_0007	904341.PRJNA53765
ref_mOTU_v2_0007	904342.PRJNA53767
ref_mOTU_v2_0007	904343.PRJNA53769
ref_mOTU_v2_0007	904344.PRJNA53771
ref_mOTU_v2_0007	904345.PRJNA53773
ref_mOTU_v2_0007	904347.PRJNA53777
ref_mOTU_v2_0007	904789.PRJNA53813
ref_mOTU_v2_0007	904791.PRJNA53817
ref_mOTU_v2_0007	979199.PRJNA62345
ref_mOTU_v2_0007	979200.PRJNA62347
ref_mOTU_v2_0007	979201.PRJNA62349
ref_mOTU_v2_0007	979202.PRJNA62351
ref_mOTU_v2_0007	979203.PRJNA62353
ref_mOTU_v2_0007	979204.PRJNA62355
ref_mOTU_v2_0007	979205.PRJNA62357
ref_mOTU_v2_0007	979206.PRJNA62359
ref_mOTU_v2_0007	979207.PRJNA62361
ref_mOTU_v2_0007	979208.PRJNA62363
ref_mOTU_v2_0007	979209.PRJNA62365
ref_mOTU_v2_0007	979210.PRJNA62369
ref_mOTU_v2_0007	979211.PRJNA62371
ref_mOTU_v2_0007	979212.PRJNA62373
ref_mOTU_v2_0007	979213.PRJNA62375
ref_mOTU_v2_0007	979214.PRJNA62377
ref_mOTU_v2_0007	979215.PRJNA62379
ref_mOTU_v2_0007	979216.PRJNA62381
ref_mOTU_v2_0007	979217.PRJNA62383
ref_mOTU_v2_0007	979218.PRJNA62385
ref_mOTU_v2_0007	979219.PRJNA62387
ref_mOTU_v2_0007	979220.PRJNA62389
ref_mOTU_v2_0007	979221.PRJNA62391
ref_mOTU_v2_0007	979222.PRJNA62395
ref_mOTU_v2_0008	1000935.PRJNA64633
ref_mOTU_v2_0008	1000938.PRJNA64641
ref_mOTU_v2_0008	1412840.PRJNA224303
ref_mOTU_v2_0008	1412841.PRJNA224564
ref_mOTU_v2_0008	234826.PRJNA40
ref_mOTU_v2_0008	234826.PRJNA64635
ref_mOTU_v2_0008	320483.PRJNA16369
ref_mOTU_v2_0008	320483.PRJNA64631
ref_mOTU_v2_0008	403779.PRJNA29209
ref_mOTU_v2_0008	517436.PRJNA29205
ref_mOTU_v2_0008	517437.PRJNA29207
ref_mOTU_v2_0009	1000951.PRJNA64671
ref_mOTU_v2_0009	1000952.PRJNA64673
ref_mOTU_v2_0009	1000953.PRJNA64675
ref_mOTU_v2_0009	1051362.PRJNA68605
ref_mOTU_v2_0009	1055325.PRJNA68553
ref_mOTU_v2_0009	1093790.PRJNA73829
ref_mOTU_v2_0009	1095638.PRJNA76211
ref_mOTU_v2_0009	1095639.PRJNA76213
ref_mOTU_v2_0009	1095640.PRJNA76215
ref_mOTU_v2_0009	1095641.PRJNA76217
ref_mOTU_v2_0009	1095642.PRJNA76219
ref_mOTU_v2_0009	1095643.PRJNA76221
ref_mOTU_v2_0009	1095644.PRJNA76223
ref_mOTU_v2_0009	1095645.PRJNA76225
ref_mOTU_v2_0009	1095646.PRJNA76227
ref_mOTU_v2_0009	1095647.PRJNA76229
ref_mOTU_v2_0009	1095648.PRJNA76231
ref_mOTU_v2_0009	1095649.PRJNA76233
ref_mOTU_v2_0009	1095650.PRJNA76235
ref_mOTU_v2_0009	1095651.PRJNA76237
ref_mOTU_v2_0009	1095652.PRJNA76239
ref_mOTU_v2_0009	1095653.PRJNA76241
ref_mOTU_v2_0009	1095654.PRJNA76243
ref_mOTU_v2_0009	1095655.PRJNA76245
ref_mOTU_v2_0009	1095656.PRJNA76247
ref_mOTU_v2_0009	1095657.PRJNA76249
ref_mOTU_v2_0009	1095658.PRJNA76251
ref_mOTU_v2_0009	1095659.PRJNA76253
ref_mOTU_v2_0009	1095660.PRJNA76255
ref_mOTU_v2_0009	1095661.PRJNA76257
ref_mOTU_v2_0009	1095662.PRJNA76259
ref_mOTU_v2_0009	1124468.PRJNA73589
ref_mOTU_v2_0009	1124469.PRJNA73589
ref_mOTU_v2_0009	1124470.PRJNA73589
ref_mOTU_v2_0009	1124471.PRJNA73589
ref_mOTU_v2_0009	1124472.PRJNA73589
ref_mOTU_v2_0009	1124473.PRJNA73589
ref_mOTU_v2_0009	1124474.PRJNA73589
ref_mOTU_v2_0009	1124475.PRJNA73589
ref_mOTU_v2_0009	1124476.PRJNA73589
ref_mOTU_v2_0009	1124477.PRJNA73589
ref_mOTU_v2_0009	1124478.PRJNA73589
ref_mOTU_v2_0009	1124479.PRJNA73589
ref_mOTU_v2_0009	1124480.PRJNA73589
ref_mOTU_v2_0009	1124481.PRJNA73589
ref_mOTU_v2_0009	1124482.PRJNA73589
ref_mOTU_v2_0009	1124483.PRJNA73589
ref_mOTU_v2_0009	1124484.PRJNA73589
ref_mOTU_v2_0009	1124485.PRJNA73589
ref_mOTU_v2_0009	1124486.PRJNA73589
ref_mOTU_v2_0009	1124487.PRJNA73589
ref_mOTU_v2_0009	1134456.PRJNA81153
ref_mOTU_v2_0009	1147127.PRJNA83021
ref_mOTU_v2_0009	1224154.PRJNA172960
ref_mOTU_v2_0009	1225781.PRJNA173392
ref_mOTU_v2_0009	1225782.PRJNA173393
ref_mOTU_v2_0009	1225783.PRJNA173394
ref_mOTU_v2_0009	1233524.PRJNA175521
ref_mOTU_v2_0009	1235442.PRJNA175896
ref_mOTU_v2_0009	1235443.PRJNA175897
ref_mOTU_v2_0009	1235444.PRJNA175898
ref_mOTU_v2_0009	1235454.PRJNA175899
ref_mOTU_v2_0009	1235456.PRJNA175907
ref_mOTU_v2_0009	1235473.PRJNA175908
ref_mOTU_v2_0009	1236549.PRJNA176181
ref_mOTU_v2_0009	1258564.PRJNA179340
ref_mOTU_v2_0009	1294275.PRJNA181020
ref_mOTU_v2_0009	1315314.PRJNA196311
ref_mOTU_v2_0009	1343738.PRJNA207363
ref_mOTU_v2_0009	1398492.PRJNA218507
ref_mOTU_v2_0009	1408477.PRJNA223123
ref_mOTU_v2_0009	1408478.PRJNA223104
ref_mOTU_v2_0009	1416746.PRJNA226194
ref_mOTU_v2_0009	1416747.PRJNA226195
ref_mOTU_v2_0009	1416748.PRJNA226196
ref_mOTU_v2_0009	1416749.PRJNA227064
ref_mOTU_v2_0009	1458274.PRJNA237111
ref_mOTU_v2_0009	243277.PRJNA36
ref_mOTU_v2_0009	345072.PRJNA15666
ref_mOTU_v2_0009	345073.PRJNA15667
ref_mOTU_v2_0009	345073.PRJNA32853
ref_mOTU_v2_0009	345074.PRJNA15668
ref_mOTU_v2_0009	345076.PRJNA15670
ref_mOTU_v2_0009	404974.PRJNA17723
ref_mOTU_v2_0009	412966.PRJNA18265
ref_mOTU_v2_0009	412967.PRJNA18263
ref_mOTU_v2_0009	417397.PRJNA18493
ref_mOTU_v2_0009	417398.PRJNA18495
ref_mOTU_v2_0009	417400.PRJNA33557
ref_mOTU_v2_0009	579112.PRJNA32851
ref_mOTU_v2_0009	592313.PRJNA33561
ref_mOTU_v2_0009	593585.PRJNA33549
ref_mOTU_v2_0009	593586.PRJNA33579
ref_mOTU_v2_0009	593587.PRJNA33559
ref_mOTU_v2_0009	593588.PRJNA33555
ref_mOTU_v2_0009	593589.PRJNA33553
ref_mOTU_v2_0009	593590.PRJNA33551
ref_mOTU_v2_0009	661513.PRJNA39603
ref_mOTU_v2_0009	666.PRJNA238423
ref_mOTU_v2_0009	666.PRJNA242443
ref_mOTU_v2_0009	666.PRJNA245985
ref_mOTU_v2_0009	666.PRJNA263047
ref_mOTU_v2_0009	666.PRJNA263061
ref_mOTU_v2_0009	666.PRJNA263670
ref_mOTU_v2_0009	686.PRJNA235385
ref_mOTU_v2_0009	686.PRJNA239574
ref_mOTU_v2_0009	686.PRJNA242254
ref_mOTU_v2_0009	686.PRJNA242378
ref_mOTU_v2_0009	686.PRJNA259897
ref_mOTU_v2_0009	686.PRJNA259898
ref_mOTU_v2_0009	693743.PRJNA83121
ref_mOTU_v2_0009	914149.PRJNA59943
ref_mOTU_v2_0009	925768.PRJNA60003
ref_mOTU_v2_0009	925769.PRJNA60005
ref_mOTU_v2_0009	935297.PRJNA61113
ref_mOTU_v2_0009	991923.PRJNA63853
ref_mOTU_v2_0009	991924.PRJNA63855
ref_mOTU_v2_0009	991925.PRJNA63857
ref_mOTU_v2_0009	991926.PRJNA63859
ref_mOTU_v2_0009	991927.PRJNA63861
ref_mOTU_v2_0009	991928.PRJNA63863
ref_mOTU_v2_0009	991929.PRJNA63865
ref_mOTU_v2_0009	991930.PRJNA63867
ref_mOTU_v2_0009	991931.PRJNA63869
ref_mOTU_v2_0009	991932.PRJNA63871
ref_mOTU_v2_0009	991933.PRJNA63873
ref_mOTU_v2_0009	991934.PRJNA63875
ref_mOTU_v2_0009	991935.PRJNA63877
ref_mOTU_v2_0009	991936.PRJNA63879
ref_mOTU_v2_0009	991937.PRJNA63881
ref_mOTU_v2_0009	991938.PRJNA63883
ref_mOTU_v2_0009	991939.PRJNA63885
ref_mOTU_v2_0009	991940.PRJNA63887
ref_mOTU_v2_0009	991941.PRJNA63889
ref_mOTU_v2_0009	991942.PRJNA63891
ref_mOTU_v2_0009	991943.PRJNA63893
ref_mOTU_v2_0009	991944.PRJNA63895
ref_mOTU_v2_0009	991945.PRJNA63897
ref_mOTU_v2_0009	991946.PRJNA63899
ref_mOTU_v2_0009	991947.PRJNA63901
ref_mOTU_v2_0009	991948.PRJNA63903
ref_mOTU_v2_0009	991949.PRJNA63905
ref_mOTU_v2_0009	991950.PRJNA63907
ref_mOTU_v2_0009	991952.PRJNA63911
ref_mOTU_v2_0009	991953.PRJNA63913
ref_mOTU_v2_0009	991954.PRJNA63915
ref_mOTU_v2_0009	991955.PRJNA63917
ref_mOTU_v2_0009	991956.PRJNA63919
ref_mOTU_v2_0009	991957.PRJNA63921
ref_mOTU_v2_0009	991958.PRJNA63923
ref_mOTU_v2_0009	991959.PRJNA63925
ref_mOTU_v2_0009	991960.PRJNA63927
ref_mOTU_v2_0009	991961.PRJNA63929
ref_mOTU_v2_0009	991962.PRJNA63931
ref_mOTU_v2_0009	991963.PRJNA63933
ref_mOTU_v2_0009	991965.PRJNA63937
ref_mOTU_v2_0009	991966.PRJNA63939
ref_mOTU_v2_0009	991967.PRJNA63941
ref_mOTU_v2_0009	991969.PRJNA63945
ref_mOTU_v2_0009	991970.PRJNA63947
ref_mOTU_v2_0009	991971.PRJNA63949
ref_mOTU_v2_0009	991972.PRJNA63951
ref_mOTU_v2_0009	991973.PRJNA63953
ref_mOTU_v2_0009	991974.PRJNA63955
ref_mOTU_v2_0009	991975.PRJNA63957
ref_mOTU_v2_0009	991976.PRJNA63959
ref_mOTU_v2_0009	991977.PRJNA63961
ref_mOTU_v2_0009	991978.PRJNA63963
ref_mOTU_v2_0009	991980.PRJNA63967
ref_mOTU_v2_0009	991981.PRJNA63969
ref_mOTU_v2_0009	991982.PRJNA63971
ref_mOTU_v2_0009	991983.PRJNA63973
ref_mOTU_v2_0009	991984.PRJNA63975
ref_mOTU_v2_0009	991985.PRJNA63977
ref_mOTU_v2_0009	991987.PRJNA63981
ref_mOTU_v2_0009	991988.PRJNA63983
ref_mOTU_v2_0009	991989.PRJNA63985
ref_mOTU_v2_0009	991990.PRJNA63987
ref_mOTU_v2_0009	991991.PRJNA63989
ref_mOTU_v2_0009	991992.PRJNA63991
ref_mOTU_v2_0009	991993.PRJNA63993
ref_mOTU_v2_0009	991994.PRJNA63995
ref_mOTU_v2_0009	991995.PRJNA63997
ref_mOTU_v2_0009	991996.PRJNA63999
ref_mOTU_v2_0009	991997.PRJNA64001
ref_mOTU_v2_0009	991998.PRJNA64003
ref_mOTU_v2_0009	991999.PRJNA64005
ref_mOTU_v2_0009	992000.PRJNA64007
ref_mOTU_v2_0009	992001.PRJNA64009
ref_mOTU_v2_0009	992002.PRJNA64011
ref_mOTU_v2_0009	992003.PRJNA64013
ref_mOTU_v2_0009	992004.PRJNA64015
ref_mOTU_v2_0009	992005.PRJNA64017
ref_mOTU_v2_0009	992006.PRJNA64019
ref_mOTU_v2_0009	992007.PRJNA64021
ref_mOTU_v2_0009	992008.PRJNA64023
ref_mOTU_v2_0009	992009.PRJNA64025
ref_mOTU_v2_0010	1001530.PRJDA64795
ref_mOTU_v2_0010	1248232.PRJDB701
ref_mOTU_v2_0011	1001534.PRJNA64439
ref_mOTU_v2_0011	1208319.PRJNA170180
ref_mOTU_v2_0011	1210518.PRJNA170747
ref_mOTU_v2_0011	1210519.PRJNA170749
ref_mOTU_v2_0011	1210520.PRJNA170750
ref_mOTU_v2_0011	1210520.PRJNA189044
ref_mOTU_v2_0011	1210521.PRJNA170751
ref_mOTU_v2_0011	1210522.PRJNA170752
ref_mOTU_v2_0011	1232394.PRJNA175244
ref_mOTU_v2_0011	1244086.PRJNA177784
ref_mOTU_v2_0011	1292388.PRJNA189041
ref_mOTU_v2_0011	1292389.PRJNA189042
ref_mOTU_v2_0011	1292390.PRJNA189048
ref_mOTU_v2_0011	1292391.PRJNA189049
ref_mOTU_v2_0011	1341656.PRJNA217348
ref_mOTU_v2_0011	1341657.PRJNA217349
ref_mOTU_v2_0011	1341658.PRJNA217350
ref_mOTU_v2_0011	1341659.PRJNA217351
ref_mOTU_v2_0011	1341660.PRJNA217352
ref_mOTU_v2_0011	1341661.PRJNA217353
ref_mOTU_v2_0011	1367846.PRJNA212941
ref_mOTU_v2_0011	1432652.PRJNA230014
ref_mOTU_v2_0011	177416.PRJNA9
ref_mOTU_v2_0011	263.PRJNA244553
ref_mOTU_v2_0011	263.PRJNA244554
ref_mOTU_v2_0011	263.PRJNA244555
ref_mOTU_v2_0011	263.PRJNA244560
ref_mOTU_v2_0011	263.PRJNA244561
ref_mOTU_v2_0011	263.PRJNA244562
ref_mOTU_v2_0011	263.PRJNA244566
ref_mOTU_v2_0011	264.PRJNA244559
ref_mOTU_v2_0011	351581.PRJNA16087
ref_mOTU_v2_0011	376619.PRJNA16421
ref_mOTU_v2_0011	393011.161885
ref_mOTU_v2_0011	393011.PRJNA17265
ref_mOTU_v2_0011	393115.PRJNA17375
ref_mOTU_v2_0011	401614.PRJNA16088
ref_mOTU_v2_0011	418136.PRJNA18459
ref_mOTU_v2_0011	430556.PRJNA19015
ref_mOTU_v2_0011	430557.PRJNA19017
ref_mOTU_v2_0011	430558.PRJNA19019
ref_mOTU_v2_0011	441952.PRJNA19571
ref_mOTU_v2_0011	442346.PRJNA19573
ref_mOTU_v2_0011	458234.PRJNA20197
ref_mOTU_v2_0011	510831.PRJNA38289
ref_mOTU_v2_0011	545422.PRJNA30119
ref_mOTU_v2_0011	563990.PRJNA30447
ref_mOTU_v2_0011	984129.PRJNA62751
ref_mOTU_v2_0012	1001582.PRJNA64659
ref_mOTU_v2_0012	1007654.PRJNA65665
ref_mOTU_v2_0012	1034836.PRJNA67079
ref_mOTU_v2_0012	1054400.PRJNA238839
ref_mOTU_v2_0012	1054400.PRJNA253035
ref_mOTU_v2_0012	1091041.PRJNA73591
ref_mOTU_v2_0012	1114958.PRJEA76795
ref_mOTU_v2_0012	1126211.PRJNA78839
ref_mOTU_v2_0012	1127743.PRJNA79215
ref_mOTU_v2_0012	1150475.PRJEB1155
ref_mOTU_v2_0012	1150476.PRJEB1418
ref_mOTU_v2_0012	1155777.PRJEA86121
ref_mOTU_v2_0012	1177185.PRJNA161489
ref_mOTU_v2_0012	1177186.PRJNA159609
ref_mOTU_v2_0012	1198291.PRJNA167020
ref_mOTU_v2_0012	1206104.PRJNA200105
ref_mOTU_v2_0012	1225788.PRJNA173409
ref_mOTU_v2_0012	1244087.PRJNA177790
ref_mOTU_v2_0012	1281778.PRJNA186403
ref_mOTU_v2_0012	1316929.PRJNA196467
ref_mOTU_v2_0012	1338518.PRJEB3961
ref_mOTU_v2_0012	1366051.PRJNA212551
ref_mOTU_v2_0012	1384051.PRJNA214573
ref_mOTU_v2_0012	1385727.PRJEB4476
ref_mOTU_v2_0012	1390.PRJDB3066
ref_mOTU_v2_0012	1390.PRJNA245180
ref_mOTU_v2_0012	1390.PRJNA259605
ref_mOTU_v2_0012	1390372.PRJNA215964
ref_mOTU_v2_0012	1412898.PRJNA224754
ref_mOTU_v2_0012	1415165.PRJNA225659
ref_mOTU_v2_0012	1423.PRJNA255532
ref_mOTU_v2_0012	1423.PRJNA259307
ref_mOTU_v2_0012	1423.PRJNA259686
ref_mOTU_v2_0012	1423.PRJNA259687
ref_mOTU_v2_0012	1423.PRJNA262507
ref_mOTU_v2_0012	1423138.PRJNA227504
ref_mOTU_v2_0012	1423687.PRJNA227787
ref_mOTU_v2_0012	1449088.PRJNA234772
ref_mOTU_v2_0012	1457158.PRJNA236534
ref_mOTU_v2_0012	326423.PRJNA13403
ref_mOTU_v2_0012	492670.PRJNA263650
ref_mOTU_v2_0012	692420.PRJEA41719
ref_mOTU_v2_0012	999891.PRJNA64581
ref_mOTU_v2_0013	1001583.PRJDA64661
ref_mOTU_v2_0013	1350467.PRJNA209593
ref_mOTU_v2_0013	1384064.PRJNA214528
ref_mOTU_v2_0013	1580.PRJDB3257
ref_mOTU_v2_0013	387344.PRJNA404
ref_mOTU_v2_0013	649758.PRJNA38325
ref_mOTU_v2_0014	1001585.PRJNA64797
ref_mOTU_v2_0014	1225174.PRJNA173199
ref_mOTU_v2_0014	300.PRJNA253519
ref_mOTU_v2_0015	1001586.PRJNA65041
ref_mOTU_v2_0015	1001587.PRJNA65043
ref_mOTU_v2_0015	1001588.PRJNA65045
ref_mOTU_v2_0015	1001590.PRJNA65049
ref_mOTU_v2_0015	1001591.PRJNA65055
ref_mOTU_v2_0015	1001596.PRJNA65061
ref_mOTU_v2_0015	1001597.PRJNA65063
ref_mOTU_v2_0015	1001601.PRJNA65073
ref_mOTU_v2_0015	1049795.PRJNA74093
ref_mOTU_v2_0015	1049804.PRJNA74089
ref_mOTU_v2_0015	1049806.PRJNA74107
ref_mOTU_v2_0015	1049815.PRJNA74209
ref_mOTU_v2_0015	1049819.PRJNA74149
ref_mOTU_v2_0015	1049821.PRJNA74235
ref_mOTU_v2_0015	1049902.PRJNA74101
ref_mOTU_v2_0015	1049903.PRJNA74103
ref_mOTU_v2_0015	1049904.PRJNA74119
ref_mOTU_v2_0015	1049905.PRJNA74121
ref_mOTU_v2_0015	1049906.PRJNA74099
ref_mOTU_v2_0015	1049911.PRJNA74197
ref_mOTU_v2_0015	1049912.PRJNA74199
ref_mOTU_v2_0015	1049920.PRJNA74083
ref_mOTU_v2_0015	1049922.PRJNA74127
ref_mOTU_v2_0015	1049923.PRJNA74063
ref_mOTU_v2_0015	1049924.PRJNA74051
ref_mOTU_v2_0015	1049925.PRJNA74131
ref_mOTU_v2_0015	1049927.PRJNA74039
ref_mOTU_v2_0015	1049928.PRJNA74081
ref_mOTU_v2_0015	1049929.PRJNA74097
ref_mOTU_v2_0015	1049930.PRJNA74043
ref_mOTU_v2_0015	1049931.PRJNA74077
ref_mOTU_v2_0015	1049932.PRJNA74085
ref_mOTU_v2_0015	1049933.PRJNA74091
ref_mOTU_v2_0015	1049934.PRJNA74161
ref_mOTU_v2_0015	1049935.PRJNA74105
ref_mOTU_v2_0015	1049936.PRJNA74111
ref_mOTU_v2_0015	1049937.PRJNA74115
ref_mOTU_v2_0015	1049938.PRJNA74117
ref_mOTU_v2_0015	1049939.PRJNA74125
ref_mOTU_v2_0015	1049940.PRJNA74129
ref_mOTU_v2_0015	1085544.PRJNA74185
ref_mOTU_v2_0015	1085545.PRJNA74181
ref_mOTU_v2_0015	1085547.PRJNA74179
ref_mOTU_v2_0015	1085548.PRJNA74177
ref_mOTU_v2_0015	1193014.PRJNA167235
ref_mOTU_v2_0015	1193017.PRJNA167227
ref_mOTU_v2_0015	1193018.PRJNA167223
ref_mOTU_v2_0015	1193019.PRJNA167244
ref_mOTU_v2_0015	1193028.PRJNA167233
ref_mOTU_v2_0015	1193039.PRJNA167229
ref_mOTU_v2_0015	1193040.PRJNA167242
ref_mOTU_v2_0015	1193042.PRJNA167240
ref_mOTU_v2_0015	1193044.PRJNA167224
ref_mOTU_v2_0015	1193060.PRJNA167258
ref_mOTU_v2_0015	1218574.PRJNA177162
ref_mOTU_v2_0015	1218577.PRJNA177129
ref_mOTU_v2_0015	1218578.PRJNA177130
ref_mOTU_v2_0015	1218579.PRJNA177131
ref_mOTU_v2_0015	1218582.PRJNA177127
ref_mOTU_v2_0015	1240691.PRJNA177158
ref_mOTU_v2_0015	1240692.PRJNA177161
ref_mOTU_v2_0015	1249484.PRJNA178718
ref_mOTU_v2_0015	1291307.PRJNA188981
ref_mOTU_v2_0015	1291308.PRJNA188963
ref_mOTU_v2_0015	1291309.PRJNA188964
ref_mOTU_v2_0015	1291310.PRJNA189023
ref_mOTU_v2_0015	1291315.PRJNA188966
ref_mOTU_v2_0015	1291316.PRJNA188967
ref_mOTU_v2_0015	1291317.PRJNA188970
ref_mOTU_v2_0015	1291318.PRJNA188971
ref_mOTU_v2_0015	1291319.PRJNA188972
ref_mOTU_v2_0015	1291320.PRJNA188983
ref_mOTU_v2_0015	1291321.PRJNA188984
ref_mOTU_v2_0015	1291324.PRJNA188988
ref_mOTU_v2_0015	1291325.PRJNA188989
ref_mOTU_v2_0015	1291326.PRJNA188990
ref_mOTU_v2_0015	1291327.PRJNA188993
ref_mOTU_v2_0015	1291328.PRJNA188994
ref_mOTU_v2_0015	1291329.PRJNA188995
ref_mOTU_v2_0015	1291330.PRJNA188996
ref_mOTU_v2_0015	1291331.PRJNA188997
ref_mOTU_v2_0015	1291332.PRJNA188998
ref_mOTU_v2_0015	1291333.PRJNA189000
ref_mOTU_v2_0015	1291334.PRJNA189001
ref_mOTU_v2_0015	1291335.PRJNA189002
ref_mOTU_v2_0015	1291336.PRJNA189003
ref_mOTU_v2_0015	1291337.PRJNA189004
ref_mOTU_v2_0015	1291338.PRJNA189005
ref_mOTU_v2_0015	1291339.PRJNA189006
ref_mOTU_v2_0015	1291340.PRJNA189007
ref_mOTU_v2_0015	1291341.PRJNA189008
ref_mOTU_v2_0015	1291342.PRJNA189009
ref_mOTU_v2_0015	1291343.PRJNA189010
ref_mOTU_v2_0015	1291344.PRJNA189012
ref_mOTU_v2_0015	1291345.PRJNA189013
ref_mOTU_v2_0015	1291346.PRJNA189014
ref_mOTU_v2_0015	1291347.PRJNA189015
ref_mOTU_v2_0015	1291348.PRJNA189016
ref_mOTU_v2_0015	1291351.PRJNA188999
ref_mOTU_v2_0015	1291352.PRJNA188985
ref_mOTU_v2_0015	1291353.PRJNA189017
ref_mOTU_v2_0015	1291354.PRJNA188973
ref_mOTU_v2_0015	1291355.PRJNA188975
ref_mOTU_v2_0015	1291356.PRJNA188976
ref_mOTU_v2_0015	1291357.PRJNA188965
ref_mOTU_v2_0015	1291358.PRJNA188982
ref_mOTU_v2_0015	1291359.PRJNA188968
ref_mOTU_v2_0015	1291360.PRJNA188969
ref_mOTU_v2_0015	1291361.PRJNA189019
ref_mOTU_v2_0015	1291362.PRJNA189021
ref_mOTU_v2_0015	1291363.PRJNA189022
ref_mOTU_v2_0015	1291364.PRJNA188991
ref_mOTU_v2_0015	1291365.PRJNA188992
ref_mOTU_v2_0015	1291366.PRJNA189011
ref_mOTU_v2_0015	189518.PRJNA293
ref_mOTU_v2_0015	214675.PRJNA240265
ref_mOTU_v2_0015	267671.PRJNA10687
ref_mOTU_v2_0015	573825.PRJNA32553
ref_mOTU_v2_0015	996802.PRJNA63709
ref_mOTU_v2_0015	996803.PRJNA63711
ref_mOTU_v2_0015	996817.PRJNA63731
ref_mOTU_v2_0015	996818.PRJNA63733
ref_mOTU_v2_0015	996819.PRJNA63735
ref_mOTU_v2_0015	996823.PRJNA63743
