clust
158337416-stool2.snv.bam	1
158479027-stool1.snv.bam	1
158479027-stool2.snv.bam	2
158742018-stool1.snv.bam	1
158802708-stool1.snv.bam	2
158802708-stool2.snv.bam	2
158822939-stool1.snv.bam	2
158944319-stool1.snv.bam	1
159166850-stool2.snv.bam	2
159207311-stool1.snv.bam	1
159207311-stool2.snv.bam	1
159227541-stool3.snv.bam	2
159369152-stool1.snv.bam	2
159510762-stool2.snv.bam	1
159551223-stool1.snv.bam	2
159551223-stool2.snv.bam	1
159611913-stool1.snv.bam	2
159733294-stool1.snv.bam	2
159753524-stool1.snv.bam	2
159753524-stool2.snv.bam	2
159814214-stool1.snv.bam	2
159814214-stool2.snv.bam	2
160178356-stool2.snv.bam	1
160218816-stool1.snv.bam	2
160319967-stool1.snv.bam	1
160319967-stool2.snv.bam	1
160380657-stool1.snv.bam	1
160380657-stool3.snv.bam	1
160502038-stool1.snv.bam	1
160502038-stool3.snv.bam	1
160582958-stool1.snv.bam	1
160582958-stool3.snv.bam	1
160603188-stool2.snv.bam	1
160643649-stool1.snv.bam	1
275382046-stool3.snv.bam	1
338793263-stool1.snv.bam	1
338793263-stool2.snv.bam	1
370027359-stool2.snv.bam	2
375450439-stool3.snv.bam	1
508703490-stool1.snv.bam	2
508703490-stool2.snv.bam	2
508703490-stool3.snv.bam	2
550534656-stool2.snv.bam	2
604812005-stool1.snv.bam	2
638754422-stool1.snv.bam	2
638754422-stool2.snv.bam	2
663835652-stool3.snv.bam	1
675950834-stool1.snv.bam	2
675950834-stool2.snv.bam	2
682102541-stool3.snv.bam	1
706846339-stool1.snv.bam	2
706846339-stool2.snv.bam	2
737052003-stool1.snv.bam	1
737052003-stool2.snv.bam	1
763395383-stool3.snv.bam	2
763435843-stool2.snv.bam	2
763496533-stool1.snv.bam	1
763496533-stool2.snv.bam	1
763536994-stool1.snv.bam	1
763536994-stool2.snv.bam	2
763536994-stool3.snv.bam	1
763577454-stool1.snv.bam	1
763577454-stool2.snv.bam	1
763678604-stool1.snv.bam	2
763678604-stool2.snv.bam	1
763721271-stool1.snv.bam	1
763759525-stool2.snv.bam	2
763820215-stool1.snv.bam	2
763820215-stool2.snv.bam	2
763820215-stool3.snv.bam	2
763840445-stool1.snv.bam	2
763840445-stool2.snv.bam	2
763860675-stool1.snv.bam	1
763860675-stool2.snv.bam	2
763921366-stool3.snv.bam	1
763961826-stool1.snv.bam	2
763961826-stool2.snv.bam	2
763982056-stool1.snv.bam	1
764002286-stool2.snv.bam	1
764062976-stool1.snv.bam	1
764062976-stool2.snv.bam	1
764083206-stool1.snv.bam	1
764143897-stool1.snv.bam	2
764143897-stool2.snv.bam	1
764184357-stool2.snv.bam	2
764224817-stool1.snv.bam	2
764224817-stool2.snv.bam	2
764285508-stool1.snv.bam	1
764285508-stool2.snv.bam	2
764305738-stool2.snv.bam	1
764366428-stool2.snv.bam	1
764366428-stool3.snv.bam	1
764447348-stool2.snv.bam	2
764467579-stool3.snv.bam	2
764487809-stool1.snv.bam	1
764508039-stool2.snv.bam	1
764508039-stool3.snv.bam	1
764649650-stool1.snv.bam	1
764649650-stool2.snv.bam	1
764811490-stool2.snv.bam	2
765013792-stool2.snv.bam	1
765034022-stool2.snv.bam	2
765074482-stool1.snv.bam	1
